Ticker,Company,Industrykey,Category,Avg_EPS_Change_4Q_mean,Avg_NIL_Change_4Q_mean,NetWorth_Change_mean,NetWorth_Volatility_2Q_max,Volume_accum_max,MarketCap_max,MarketCap_min,Volume_Change_std,EPS_Volatility_2Q_max,Return_mean,Volatility_2Q_max,Return_skew
A,Agilent Technologies,diagnostics-research,sp500,-0.11953249028385489,0.9913714344712684,-0.18986908128133237,-0.2809017699879036,-0.27730991208743955,0.0053734510599790794,1.805957772422932,-0.887560486662086,-0.3150299350256024,-1.5514527062694008,-0.7512024801086534,1.1623935770095262
ABBV,AbbVie,drug-manufacturers-general,sp500,1.64192609901379,1.4481962871876335,-0.6628918662389338,-0.30824620603105246,0.15530703258208994,5.189856131619109,13.554030663550027,-1.3250796554638813,0.24374950249205124,0.42565278780945287,-0.5908344376267259,0.2452667255548854
ABNB,Airbnb,travel-services,sp500,10.733850813186853,7.580427605252985,1.5177134765599272,-0.0032761249926982574,0.39664477443583557,1.0257742276404924,0.8955823760430307,-0.9602891267458207,1.2860210714681646,-1.1854362506539622,0.4430612078309575,-0.2459875483865995
ABT,Abbott Laboratories,medical-devices,sp500,-0.012705986230273412,-0.05639349137796946,-0.31194086684921446,-0.27775945016181225,0.1811638568915369,3.0256662584524365,10.215682943813777,-1.2203382175522206,-0.31256157462500483,-1.4618076420647834,-0.632657724150721,0.5808048131480428
ACGL,Arch Capital Group,insurance-diversified,sp500,0.6862654407788238,0.5891968030559329,0.35672119324941337,-0.02099375617885066,-0.26091117316755835,-0.10384568754000013,0.8118453163161631,-0.9848791403784852,-0.2309087513190661,0.7220259449626483,-0.5440191277306876,1.7656214865288615
ACN,Accenture,information-technology-services,sp500,-0.21787474859272343,-0.2490203974016007,0.17035558741840626,-0.25079331218822193,0.03945423379411379,2.7687901039759235,8.927872675809875,-0.36352949475168733,-0.3291298581930101,-2.195803523166562,-0.17237124774615123,0.1408790634630244
ADBE,Adobe Inc.,software-application,sp500,0.11940522032720877,0.06909198114231258,-0.35406561180965235,-0.24506826558294398,0.024188427790482143,3.108039065807323,8.946747935238273,-0.5168546458665416,-0.20273439690804496,-2.213395374310828,-0.21763330748298376,0.6783716050930495
ADI,Analog Devices,semiconductors,sp500,0.2849452541408881,0.21828270839313227,1.5919450770402686,0.40365637779872265,-0.14532455603816938,0.9259270413221401,2.833465279192168,-1.6725765980962042,-0.18745623466583883,-0.09103770965882138,-1.036141084561314,0.5948866037233276
ADM,Archer Daniels Midland,farm-products,sp500,-0.21568973928129392,-0.2414540753938699,-0.37212546034448757,-0.2689843236994823,0.07518059567420392,0.0519478340637713,1.0626392018668467,0.7507769983526493,-0.33411186795330533,-1.3595550162488184,-0.19067984074997973,1.9348183858929962
ADP,Automatic Data Processing,software-application,sp500,-0.052850472296557156,-0.09347395813591837,-12.217701705775761,1.9438594400515838,-0.2911478151504971,1.3227447614244343,5.014588438788681,-1.0005633592383003,-0.3173237333047486,-1.1288464807560838,-0.7740269068640038,0.5605112037639906
ADSK,Autodesk,software-application,sp500,0.05376419457655734,1.058693674386274,0.2818971653457512,-0.24160344344885706,-0.2555467933858482,0.23773741838645704,1.8823898255309255,-0.30123348353417667,-0.21267997183673296,-1.1314728980098352,-0.825594869360768,-0.7918496216998551
AEE,Ameren,utilities-regulated-electric,sp500,0.05215777692198226,-0.000474370297215526,0.03318743873463337,-0.27587104243352545,-0.29573446615936355,-0.2624921793485289,0.4845492521374536,-0.5846966801167189,-0.3214860471980039,-0.8370951913561188,-0.9217630505732686,1.7781716571728756
AEP,American Electric Power,utilities-regulated-electric,sp500,-0.10541696154378294,1.8859830962110253,0.4292614296239074,0.002958610737412233,-0.038953759128217774,0.22408975936468306,1.67026794349037,-0.3850592350844365,-0.2926952380030261,-0.39116890921242836,-0.8554947379585309,0.44501288043820647
